ID,probability
TEST_00000,0.04345308895442943
TEST_00001,0.06139126830738729
TEST_00002,0.21314613729995247
TEST_00003,0.151720564855584
TEST_00004,0.7407120651695132
TEST_00005,0.17505889287396484
TEST_00006,0.6608571348162884
TEST_00007,0.5460602515994575
TEST_00008,0.36947615747065804
TEST_00009,0.021162613327636654
TEST_00010,0.1072641761317559
TEST_00011,0.6822248057778724
TEST_00012,0.5574902427626474
TEST_00013,0.6002103757403249
TEST_00014,0.4717112692105887
TEST_00015,0.030624074031194586
TEST_00016,0.3007715727523644
TEST_00017,0.5580266925691213
TEST_00018,0.3009626094385597
TEST_00019,0.8338574996738881
TEST_00020,0.36088646926086965
TEST_00021,0.6006661680273424
TEST_00022,0.38549594443921587
TEST_00023,0.3029042065838055
TEST_00024,0.5895940596788938
TEST_00025,0.029403053796889397
TEST_00026,0.17073197595906917
TEST_00027,0.6737653115485726
TEST_00028,0.2437780563580816
TEST_00029,0.26750961809877116
TEST_00030,0.6518701766948258
TEST_00031,0.27273931378854865
TEST_00032,0.21287558175020593
TEST_00033,0.2377120693895403
TEST_00034,0.6102494879937193
TEST_00035,0.02138039178113532
TEST_00036,0.1809222555848225
TEST_00037,0.4607950769376362
TEST_00038,0.27789382444531663
TEST_00039,0.07238381974491308
TEST_00040,0.27462933869213413
TEST_00041,0.20141748677880197
TEST_00042,0.44381913776239484
TEST_00043,0.4525765023377633
TEST_00044,0.47066726410774845
TEST_00045,0.7385855402867224
TEST_00046,0.7336911253069966
TEST_00047,0.303814354439137
TEST_00048,0.1849228219230838
TEST_00049,0.596140738253273
TEST_00050,0.352171656998271
TEST_00051,0.23795921114963248
TEST_00052,0.19557989935903033
TEST_00053,0.7824482219475275
TEST_00054,0.05026916414909942
TEST_00055,0.6148346302865428
TEST_00056,0.43086913528461374
TEST_00057,0.2853004415015852
TEST_00058,0.7435415126210507
TEST_00059,0.2600868797818372
TEST_00060,0.06784528895382318
TEST_00061,0.22600334410514522
TEST_00062,0.46233707681014835
TEST_00063,0.4797344075129596
TEST_00064,0.2920526464437885
TEST_00065,0.04971689954349806
TEST_00066,0.37534033332630445
TEST_00067,0.2669880792325111
TEST_00068,0.4142817707844729
TEST_00069,0.6846951114370117
TEST_00070,0.5857283218895588
TEST_00071,0.5166455856168871
TEST_00072,0.3121770955584463
TEST_00073,0.36968101370558404
TEST_00074,0.19293257270002032
TEST_00075,0.3400275947241673
TEST_00076,0.0785730008363793
TEST_00077,0.039083575247993205
TEST_00078,0.18233318244530866
TEST_00079,0.26506297600460565
TEST_00080,0.5135289970481979
TEST_00081,0.0057451135685296535
TEST_00082,0.2712903071523025
TEST_00083,0.24707014568535393
TEST_00084,0.639063481083195
TEST_00085,0.5682462082039923
TEST_00086,0.02211327111298882
TEST_00087,0.5792773607345358
TEST_00088,0.17356871203516222
TEST_00089,0.5780978117775184
TEST_00090,0.364740882415282
TEST_00091,0.14162563065853423
TEST_00092,0.5483138272824208
TEST_00093,0.7759670722502774
TEST_00094,0.007327267527362168
TEST_00095,0.02638089951103444
TEST_00096,0.6701246347557093
TEST_00097,0.16396380808792915
TEST_00098,0.5618257283082793
TEST_00099,0.3873730017192967
TEST_00100,0.149881820782294
TEST_00101,0.2696287964589281
TEST_00102,0.5754397433915173
TEST_00103,0.4069603544264758
TEST_00104,0.546032020439431
TEST_00105,0.7028222838005894
TEST_00106,0.37817567988056044
TEST_00107,0.01970575212476199
TEST_00108,0.474789247565753
TEST_00109,0.02601154048423685
TEST_00110,0.6149022850686005
TEST_00111,0.5766241975336946
TEST_00112,0.08077625960976709
TEST_00113,0.5234325300061037
TEST_00114,0.24742244188029602
TEST_00115,0.604295701463769
TEST_00116,0.062328470010191914
TEST_00117,0.6702371978327972
TEST_00118,0.49533139069552834
TEST_00119,0.20248284120434062
TEST_00120,0.03639320766818061
TEST_00121,0.013650149563974274
TEST_00122,0.4533562252281576
TEST_00123,0.7138188185900893
TEST_00124,0.6092967425175329
TEST_00125,0.4070387603780997
TEST_00126,0.06808948758501894
TEST_00127,0.11529910768755523
TEST_00128,0.36352719132516587
TEST_00129,0.6080406948639598
TEST_00130,0.2981727890576972
TEST_00131,0.6068742313221698
TEST_00132,0.020035959400637328
