ID,probability
TEST_00000,0.002371751166123431
TEST_00001,0.006428544846887235
TEST_00002,0.15382951994240285
TEST_00003,0.10253541067242622
TEST_00004,0.5151947971582412
TEST_00005,0.12628661586344242
TEST_00006,0.4468415886759758
TEST_00007,0.3498722366988659
TEST_00008,0.2787545764744282
TEST_00009,0.002444886797806248
TEST_00010,0.05123305375874043
TEST_00011,0.4662988210916519
TEST_00012,0.374141952753067
TEST_00013,0.40836989659070966
TEST_00014,0.32818889451026917
TEST_00015,0.002398026212642435
TEST_00016,0.2009755208194256
TEST_00017,0.37406448382139207
TEST_00018,0.21120824187994003
TEST_00019,0.6434413288235664
TEST_00020,0.2587252030074596
TEST_00021,0.39765160572528835
TEST_00022,0.26539289304614067
TEST_00023,0.2098316047936678
TEST_00024,0.4062967571616173
TEST_00025,0.0025996899079182186
TEST_00026,0.11119872777909041
TEST_00027,0.4311416387856007
TEST_00028,0.18613437224924567
TEST_00029,0.1857952655851841
TEST_00030,0.4342179826200009
TEST_00031,0.1962415305376053
TEST_00032,0.1588037949204445
TEST_00033,0.16955224281549452
TEST_00034,0.39429368636012074
TEST_00035,0.0021445000942912885
TEST_00036,0.1333153739050031
TEST_00037,0.31151501631736755
TEST_00038,0.21073254813253878
TEST_00039,0.0049981178477173675
TEST_00040,0.19181979335844518
TEST_00041,0.1428302600234747
TEST_00042,0.3078246053159237
TEST_00043,0.3018936170935631
TEST_00044,0.31880709931254386
TEST_00045,0.5214867669939994
TEST_00046,0.5166216293573379
TEST_00047,0.22610305772721767
TEST_00048,0.12990641100704672
TEST_00049,0.40526457348465916
TEST_00050,0.2488558861911297
TEST_00051,0.1686759525090456
TEST_00052,0.12902768240123988
TEST_00053,0.5734645200371743
TEST_00054,0.0020746850959258156
TEST_00055,0.41775362017750745
TEST_00056,0.3021148272454739
TEST_00057,0.2137170075625181
TEST_00058,0.519636152923107
TEST_00059,0.1824483402222395
TEST_00060,0.004934832684521098
TEST_00061,0.1709237927943468
